id,note_type,duration,rel_position,img_src
005843.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005844.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005845.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005846.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005847.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005848.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005849.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005850.png,note4,4,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005851.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005852.png,note2,2.,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005853.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005854.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005855.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005856.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005857.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005858.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005859.png,note2,2.,-3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005860.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005861.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005862.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005863.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005864.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005865.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005866.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005867.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005868.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005869.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005870.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005871.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005872.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005873.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005874.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005875.png,note4,4,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005876.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005877.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005878.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005879.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005880.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005881.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005882.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005883.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005884.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005885.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005886.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005887.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005888.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005889.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005890.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005891.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005892.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005893.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005894.png,note4,4,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005895.png,note8,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005896.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005897.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005898.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005899.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005900.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005901.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005902.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005903.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005904.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005905.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005906.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005907.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005908.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005909.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005910.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005911.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005912.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005913.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005914.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005915.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005916.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005917.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005918.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005919.png,note4,4,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005920.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005921.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005922.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005923.png,note2,2.,-3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005924.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005925.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005926.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005927.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005928.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005929.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005930.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005931.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005932.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005933.png,note4,8,-4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005934.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005935.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005936.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005937.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005938.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005939.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005940.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005941.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005942.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005943.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005944.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005945.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005946.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005947.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005948.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005949.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005950.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005951.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005952.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005953.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005954.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005955.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005956.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005957.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005958.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005959.png,note4,4,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005960.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005961.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005962.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005963.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005964.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005965.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005966.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005967.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005968.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005969.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005970.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005971.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005972.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005973.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005974.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005975.png,note4,4,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005976.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005977.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005978.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005979.png,note4,8,-7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005980.png,note4,8,-6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005981.png,note4,8,-3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005982.png,note4,8,-3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005983.png,note4,8,-5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005984.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005985.png,note4,4,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005986.png,note4,4,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005987.png,note4,4,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005988.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005989.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005990.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005991.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005992.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005993.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005994.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005995.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005996.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005997.png,note4,8*2/3,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005998.png,note4,8*2/3,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005999.png,note4,8*2/3,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006000.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
006001.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006002.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006003.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006004.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006005.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006006.png,note4,8,9,lg-273859961555875753-aug-gutenberg1939--page-1.png
006007.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
006008.png,note4,8,11,lg-273859961555875753-aug-gutenberg1939--page-1.png
006009.png,note4,8,11,lg-273859961555875753-aug-gutenberg1939--page-1.png
006010.png,note4,8,9,lg-273859961555875753-aug-gutenberg1939--page-1.png
006011.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
006012.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006013.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006014.png,note4,8.,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006015.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006016.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006017.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006018.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006019.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006020.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006021.png,note4,8,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006022.png,note4,8,-9,lg-273859961555875753-aug-gutenberg1939--page-1.png
006023.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006024.png,note4,16,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006025.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006026.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006027.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006028.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006029.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006030.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006031.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
006032.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006033.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006034.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006035.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006036.png,note4,8,9,lg-273859961555875753-aug-gutenberg1939--page-1.png
006037.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006038.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006039.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006040.png,note4,8,11,lg-273859961555875753-aug-gutenberg1939--page-1.png
006041.png,note4,8,11,lg-273859961555875753-aug-gutenberg1939--page-1.png
006042.png,note4,8,9,lg-273859961555875753-aug-gutenberg1939--page-1.png
006043.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
006044.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006045.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006046.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006047.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006048.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006049.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006050.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006051.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006052.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006053.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006054.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006055.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006056.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006057.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006058.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006059.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006060.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006061.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006062.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006063.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006064.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006065.png,note4,4,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006066.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006067.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006068.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006069.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
006070.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006071.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006072.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006073.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
006074.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
006075.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006076.png,note4,4,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006077.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
006078.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006079.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006080.png,note4,16,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006081.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
006082.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006083.png,note4,8,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006084.png,note4,4,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
006085.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
006086.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006087.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006088.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006089.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006090.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006091.png,note4,8.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
006092.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
006093.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
006094.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
006095.png,note4,8,0,lg-11466156-aug-gonville--page-2.png
006096.png,note4,8,6,lg-11466156-aug-gonville--page-2.png
006097.png,note4,8,2,lg-11466156-aug-gonville--page-2.png
006098.png,note4,8,-3,lg-11466156-aug-gonville--page-2.png
006099.png,note4,8,0,lg-11466156-aug-gonville--page-2.png
006100.png,note4,4,2,lg-11466156-aug-gonville--page-2.png
006101.png,note4,8,7,lg-11466156-aug-gonville--page-2.png
006102.png,note4,4,-2,lg-11466156-aug-gonville--page-2.png
006103.png,note4,16,4,lg-11466156-aug-gonville--page-2.png
006104.png,note4,8,3,lg-11466156-aug-gonville--page-2.png
006105.png,note4,8,-2,lg-11466156-aug-gonville--page-2.png
006106.png,note4,8,4,lg-11466156-aug-gonville--page-2.png
006107.png,note4,4,-4,lg-11466156-aug-gonville--page-2.png
006108.png,note4,4,0,lg-11466156-aug-gonville--page-2.png
006109.png,note4,4,2,lg-11466156-aug-gonville--page-2.png
006110.png,note4,16,5,lg-11466156-aug-gonville--page-2.png
006111.png,note4,8,0,lg-11466156-aug-gonville--page-2.png
006112.png,note4,4,-2,lg-11466156-aug-gonville--page-2.png
006113.png,note4,8,0,lg-11466156-aug-gonville--page-2.png
006114.png,note4,4,-2,lg-11466156-aug-gonville--page-2.png
006115.png,note4,4,2,lg-11466156-aug-gonville--page-2.png
006116.png,note4,4,-4,lg-11466156-aug-gonville--page-2.png
006117.png,note4,8,0,lg-11466156-aug-gonville--page-2.png
006118.png,note4,8,-5,lg-11466156-aug-gonville--page-2.png
