id,symbol,cat_name,rel_position,duration
005859.png,rest_quarter,restQuarter,,
005860.png,rest_quarter,restQuarter,,
005861.png,dot,augmentationDot,,
005862.png,clef_alto,clefCAlto,,
005863.png,clef_treble,clefG,,
005864.png,flat,accidentalFlat,-4,
005865.png,flat,accidentalFlat,-4,
005866.png,flat,accidentalFlat,1,
005867.png,natural,accidentalNatural,1,
005868.png,flat,accidentalFlat,1,
005869.png,natural,accidentalNatural,1,
005870.png,natural,accidentalNatural,1,
005871.png,flat,accidentalFlat,1,
005872.png,flat,accidentalFlat,3,
005873.png,natural,accidentalNatural,1,
005874.png,natural,accidentalNatural,3,
005875.png,flat,accidentalFlat,1,
005876.png,natural,accidentalNatural,3,
005877.png,flat,accidentalFlat,3,
005878.png,flat,accidentalFlat,1,
005879.png,natural,accidentalNatural,1,
005880.png,flat,accidentalFlat,1,
005881.png,natural,accidentalNatural,3,
005882.png,natural,accidentalNatural,1,
005883.png,natural,accidentalNatural,1,
005884.png,flat,accidentalFlat,3,
005885.png,flat,accidentalFlat,-4,
005886.png,flat,accidentalFlat,-4,
005887.png,natural,accidentalNatural,-3,
005888.png,flat,accidentalFlat,1,
005889.png,flat,accidentalFlat,-1,
005890.png,natural,accidentalNatural,1,
005891.png,flat,accidentalFlat,-4,
005892.png,natural,accidentalNatural,-4,
005893.png,natural,accidentalNatural,-1,
005894.png,flat,accidentalFlat,1,
005895.png,natural,accidentalNatural,-4,
005896.png,flat,accidentalFlat,-1,
005897.png,flat,accidentalFlat,-1,
005898.png,natural,accidentalNatural,-1,
005899.png,flat,accidentalFlat,-2,
005900.png,flat,accidentalFlat,3,
005901.png,flat,accidentalFlat,6,
005902.png,natural,accidentalNatural,1,
005903.png,flat,accidentalFlat,-2,
005904.png,flat,accidentalFlat,-91,
005905.png,natural,accidentalNatural,11,
005906.png,flat,accidentalFlat,-4,
005907.png,natural,accidentalNatural,-1,
005908.png,natural,accidentalNatural,-4,
005909.png,flat,accidentalFlat,1,
005910.png,flat,accidentalFlat,-4,
005911.png,flat,accidentalFlat,10,
005912.png,flat,accidentalFlat,3,
005913.png,natural,accidentalNatural,3,
005914.png,flat,accidentalFlat,1,
005915.png,natural,accidentalNatural,-8,
005916.png,flat,accidentalFlat,1,
005917.png,natural,accidentalNatural,1,
005918.png,flat,accidentalFlat,1,
005919.png,natural,accidentalNatural,-5,
005920.png,flat,accidentalFlat,-2,
005921.png,flat,accidentalFlat,-5,
005922.png,natural,accidentalNatural,1,
005923.png,natural,accidentalNatural,-8,
005924.png,natural,accidentalNatural,-5,
005925.png,natural,accidentalNatural,1,
005926.png,flat,accidentalFlat,1,
005927.png,natural,accidentalNatural,1,
005928.png,natural,accidentalNatural,-5,
005929.png,natural,accidentalNatural,1,
005930.png,flat,accidentalFlat,3,
005931.png,flat,accidentalFlat,1,
005932.png,natural,accidentalNatural,3,
005933.png,natural,accidentalNatural,-8,
005934.png,time_4,timeSig4,,
005935.png,time_4,timeSig4,,
005936.png,time_4,timeSig4,,
005937.png,time_4,timeSig4,,
005938.png,time_4,timeSig4,,
005939.png,time_4,timeSig4,,
005940.png,rest_whole,restWhole,,
005941.png,rest_whole,restWhole,,
005942.png,rest_whole,restWhole,,
005943.png,rest_whole,restWhole,,
005944.png,rest_whole,restWhole,,
005945.png,rest_whole,restWhole,,
005946.png,time_7,timeSig7,,
005947.png,time_8,timeSig8,,
005948.png,time_7,timeSig7,,
005949.png,time_8,timeSig8,,
005950.png,time_7,timeSig7,,
005951.png,time_8,timeSig8,,
005952.png,rest_whole,restWhole,,
005953.png,clef_bass,clefF,,
005954.png,clef_bass,clefF,,
005955.png,clef_treble,clefG,,
005956.png,rest_whole,restWhole,,
005957.png,rest_whole,restWhole,,
005958.png,rest_whole,restWhole,,
005959.png,time_7,timeSig7,,
005960.png,time_8,timeSig8,,
005961.png,time_7,timeSig7,,
005962.png,time_8,timeSig8,,
005963.png,time_7,timeSig7,,
005964.png,time_8,timeSig8,,
005965.png,time_7,timeSig7,,
005966.png,time_8,timeSig8,,
005967.png,time_7,timeSig7,,
005968.png,time_8,timeSig8,,
005969.png,time_7,timeSig7,,
005970.png,time_8,timeSig8,,
005971.png,clef_bass,clefF,,
005972.png,rest_whole,restWhole,,
005973.png,rest_whole,restWhole,,
005974.png,rest_whole,restWhole,,
005975.png,rest_whole,restWhole,,
005976.png,clef_treble,clefG,,
005977.png,clef_bass,clefF,,
005978.png,time_4,timeSig4,,
005979.png,time_4,timeSig4,,
005980.png,time_4,timeSig4,,
005981.png,time_4,timeSig4,,
005982.png,time_4,timeSig4,,
005983.png,time_4,timeSig4,,
005984.png,rest_whole,restWhole,,
005985.png,rest_whole,restWhole,,
005986.png,rest_whole,restWhole,,
005987.png,rest_whole,restWhole,,
005988.png,rest_whole,restWhole,,
005989.png,dot,augmentationDot,,
005990.png,time_7,timeSig7,,
005991.png,time_8,timeSig8,,
005992.png,time_7,timeSig7,,
005993.png,time_8,timeSig8,,
005994.png,time_7,timeSig7,,
005995.png,time_8,timeSig8,,
005996.png,dot,augmentationDot,,
005997.png,time_3,timeSig3,,
005998.png,time_4,timeSig4,,
005999.png,time_3,timeSig3,,
006000.png,time_4,timeSig4,,
006001.png,time_3,timeSig3,,
006002.png,time_4,timeSig4,,
006003.png,time_7,timeSig7,,
006004.png,time_8,timeSig8,,
006005.png,time_7,timeSig7,,
006006.png,time_8,timeSig8,,
006007.png,time_7,timeSig7,,
006008.png,time_8,timeSig8,,
006009.png,clef_treble,clefG,,
006010.png,clef_bass,clefF,,
006011.png,clef_bass,clefF,,
006012.png,rest_whole,restWhole,,
006013.png,rest_whole,restWhole,,
006014.png,time_4,timeSig4,,
006015.png,time_4,timeSig4,,
006016.png,time_4,timeSig4,,
006017.png,time_4,timeSig4,,
006018.png,time_4,timeSig4,,
006019.png,time_4,timeSig4,,
006020.png,time_4,timeSig4,,
006021.png,time_4,timeSig4,,
006022.png,time_4,timeSig4,,
006023.png,time_4,timeSig4,,
006024.png,time_4,timeSig4,,
006025.png,time_4,timeSig4,,
006026.png,clef_bass,clefF,,
006027.png,dot,augmentationDot,,
006028.png,dot,augmentationDot,,
006029.png,clef_bass,clefF,,
006030.png,clef_bass,clefF,,
006031.png,clef_treble,clefG,,
006032.png,rest_whole,restWhole,,
006033.png,rest_whole,restWhole,,
006034.png,time_7,timeSig7,,
006035.png,time_8,timeSig8,,
006036.png,time_7,timeSig7,,
006037.png,time_8,timeSig8,,
006038.png,time_7,timeSig7,,
006039.png,time_8,timeSig8,,
006040.png,rest_whole,restWhole,,
006041.png,rest_whole,restWhole,,
006042.png,dot,augmentationDot,,
006043.png,time_7,timeSig7,,
006044.png,time_8,timeSig8,,
006045.png,time_7,timeSig7,,
006046.png,time_8,timeSig8,,
006047.png,time_7,timeSig7,,
006048.png,time_8,timeSig8,,
006049.png,dot,augmentationDot,,
006050.png,dot,augmentationDot,,
006051.png,time_4,timeSig4,,
006052.png,time_4,timeSig4,,
006053.png,time_4,timeSig4,,
006054.png,time_4,timeSig4,,
006055.png,time_4,timeSig4,,
006056.png,time_4,timeSig4,,
006057.png,time_4,timeSig4,,
006058.png,time_4,timeSig4,,
006059.png,time_4,timeSig4,,
006060.png,time_4,timeSig4,,
006061.png,time_4,timeSig4,,
006062.png,time_4,timeSig4,,
006063.png,clef_treble,clefG,,
006064.png,dot,augmentationDot,,
006065.png,rest_whole,restWhole,,
006066.png,rest_whole,restWhole,,
006067.png,clef_bass,clefF,,
006068.png,clef_bass,clefF,,
006069.png,clef_bass,clefF,,
006070.png,clef_bass,clefF,,
006071.png,clef_treble,clefG,,
006072.png,rest_8th,rest8th,,
006073.png,time_7,timeSig7,,
006074.png,time_8,timeSig8,,
006075.png,time_7,timeSig7,,
006076.png,time_8,timeSig8,,
006077.png,time_7,timeSig7,,
006078.png,time_8,timeSig8,,
006079.png,rest_whole,restWhole,,
006080.png,rest_whole,restWhole,,
006081.png,clef_treble,clefG,,
006082.png,clef_bass,clefF,,
006083.png,clef_bass,clefF,,
006084.png,time_7,timeSig7,,
006085.png,time_8,timeSig8,,
006086.png,time_7,timeSig7,,
006087.png,time_8,timeSig8,,
006088.png,time_7,timeSig7,,
006089.png,time_8,timeSig8,,
006090.png,clef_bass,clefF,,
006091.png,clef_treble,clefG,,
006092.png,clef_bass,clefF,,
006093.png,clef_bass,clefF,,
006094.png,rest_whole,restWhole,,
006095.png,rest_whole,restWhole,,
006096.png,time_7,timeSig7,,
006097.png,time_8,timeSig8,,
006098.png,time_7,timeSig7,,
006099.png,time_8,timeSig8,,
006100.png,time_7,timeSig7,,
006101.png,time_8,timeSig8,,
006102.png,time_4,timeSig4,,
006103.png,time_4,timeSig4,,
006104.png,time_4,timeSig4,,
006105.png,time_4,timeSig4,,
006106.png,time_4,timeSig4,,
006107.png,time_4,timeSig4,,
006108.png,clef_treble,clefG,,
006109.png,flat,accidentalFlat,-2,
006110.png,natural,accidentalNatural,-2,
006111.png,flat,accidentalFlat,-2,
006112.png,natural,accidentalNatural,-2,
006113.png,natural,accidentalNatural,-2,
006114.png,flat,accidentalFlat,-2,
006115.png,flat,accidentalFlat,-2,
006116.png,natural,accidentalNatural,-2,
006117.png,flat,accidentalFlat,-2,
006118.png,natural,accidentalNatural,-2,
006119.png,natural,accidentalNatural,-2,
006120.png,flat,accidentalFlat,-2,
006121.png,flat,accidentalFlat,-2,
006122.png,natural,accidentalNatural,-2,
006123.png,flat,accidentalFlat,-2,
006124.png,natural,accidentalNatural,-2,
006125.png,flat,accidentalFlat,-2,
006126.png,natural,accidentalNatural,-2,
006127.png,flat,accidentalFlat,-2,
006128.png,natural,accidentalNatural,-2,
006129.png,natural,accidentalNatural,-2,
006130.png,flat,accidentalFlat,-2,
006131.png,flat,accidentalFlat,-2,
006132.png,natural,accidentalNatural,-2,
006133.png,flat,accidentalFlat,-2,
006134.png,natural,accidentalNatural,-2,
006135.png,natural,accidentalNatural,-2,
006136.png,flat,accidentalFlat,-2,
006137.png,flat,accidentalFlat,-2,
006138.png,natural,accidentalNatural,-2,
006139.png,flat,accidentalFlat,-2,
006140.png,natural,accidentalNatural,-2,
006141.png,flat,accidentalFlat,5,
006142.png,natural,accidentalNatural,5,
006143.png,flat,accidentalFlat,5,
006144.png,natural,accidentalNatural,5,
006145.png,natural,accidentalNatural,5,
006146.png,flat,accidentalFlat,5,
006147.png,flat,accidentalFlat,5,
006148.png,natural,accidentalNatural,5,
006149.png,flat,accidentalFlat,-2,
006150.png,natural,accidentalNatural,-2,
006151.png,natural,accidentalNatural,-2,
006152.png,flat,accidentalFlat,-2,
006153.png,flat,accidentalFlat,-2,
006154.png,natural,accidentalNatural,-2,
006155.png,flat,accidentalFlat,-2,
006156.png,natural,accidentalNatural,-2,
006157.png,flat,accidentalFlat,5,
006158.png,flat,accidentalFlat,-2,
006159.png,natural,accidentalNatural,-2,
006160.png,natural,accidentalNatural,-2,
006161.png,natural,accidentalNatural,-2,
006162.png,flat,accidentalFlat,-2,
006163.png,flat,accidentalFlat,-2,
006164.png,flat,accidentalFlat,5,
006165.png,natural,accidentalNatural,-2,
006166.png,natural,accidentalNatural,5,
006167.png,flat,accidentalFlat,5,
006168.png,natural,accidentalNatural,5,
006169.png,natural,accidentalNatural,5,
006170.png,flat,accidentalFlat,5,
006171.png,flat,accidentalFlat,-2,
006172.png,natural,accidentalNatural,5,
006173.png,flat,accidentalFlat,5,
006174.png,clef_bass,clefF,,
006175.png,clef_treble,clefG,,
006176.png,clef_bass,clefF,,
006177.png,clef_treble,clefG,,
006178.png,clef_bass,clefF,,
006179.png,clef_treble,clefG,,
006180.png,clef_treble,clefG,,
006181.png,clef_bass,clefF,,
006182.png,clef_bass,clefF,,
006183.png,clef_treble,clefG,,
006184.png,dot,augmentationDot,,
006185.png,rest_8th,rest8th,,
006186.png,dot,augmentationDot,,
006187.png,dot,augmentationDot,,
006188.png,rest_8th,rest8th,,
006189.png,rest_8th,rest8th,,
006190.png,dot,augmentationDot,,
006191.png,clef_bass,clefF,,
006192.png,rest_8th,rest8th,,
006193.png,time_6,timeSig6,,
006194.png,time_8,timeSig8,,
006195.png,clef_treble,clefG,,
006196.png,rest_8th,rest8th,,
006197.png,time_6,timeSig6,,
006198.png,time_8,timeSig8,,
006199.png,clef_treble,clefG,,
006200.png,time_6,timeSig6,,
006201.png,time_8,timeSig8,,
006202.png,dot,augmentationDot,,
006203.png,dot,augmentationDot,,
006204.png,dot,augmentationDot,,
006205.png,dot,augmentationDot,,
006206.png,dot,augmentationDot,,
006207.png,rest_8th,rest8th,,
006208.png,dot,augmentationDot,,
006209.png,rest_8th,rest8th,,
006210.png,dot,augmentationDot,,
006211.png,rest_8th,rest8th,,
006212.png,clef_bass,clefF,,
006213.png,clef_treble,clefG,,
006214.png,clef_treble,clefG,,
006215.png,dot,augmentationDot,,
006216.png,dot,augmentationDot,,
006217.png,dot,augmentationDot,,
006218.png,flat,accidentalFlat,2,
006219.png,sharp,accidentalSharp,2,
006220.png,rest_half,restHalf,,
006221.png,rest_16th,rest16th,,
006222.png,rest_whole,restWhole,,
006223.png,rest_whole,restWhole,,
006224.png,rest_whole,restWhole,,
006225.png,rest_whole,restWhole,,
006226.png,rest_16th,rest16th,,
006227.png,rest_half,restHalf,,
006228.png,rest_16th,rest16th,,
006229.png,rest_16th,rest16th,,
006230.png,rest_quarter,restQuarter,,
006231.png,rest_half,restHalf,,
006232.png,rest_whole,restWhole,,
006233.png,rest_whole,restWhole,,
006234.png,rest_whole,restWhole,,
006235.png,rest_whole,restWhole,,
006236.png,rest_whole,restWhole,,
006237.png,rest_whole,restWhole,,
006238.png,rest_whole,restWhole,,
006239.png,rest_whole,restWhole,,
006240.png,rest_whole,restWhole,,
006241.png,rest_whole,restWhole,,
006242.png,clef_treble,clefG,,
006243.png,clef_treble,clefG,,
006244.png,rest_half,restHalf,,
006245.png,clef_treble,clefG,,
006246.png,clef_treble,clefG,,
006247.png,clef_treble,clefG,,
006248.png,clef_bass,clefF,,
006249.png,rest_half,restHalf,,
006250.png,rest_whole,restWhole,,
006251.png,rest_whole,restWhole,,
006252.png,rest_whole,restWhole,,
006253.png,rest_whole,restWhole,,
006254.png,rest_whole,restWhole,,
006255.png,rest_whole,restWhole,,
006256.png,rest_whole,restWhole,,
006257.png,rest_whole,restWhole,,
006258.png,clef_treble,clefG,,
006259.png,clef_bass,clefF,,
006260.png,rest_whole,restWhole,,
006261.png,clef_treble,clefG,,
006262.png,time_4,timeSig4,,
006263.png,time_4,timeSig4,,
006264.png,clef_treble,clefG,,
006265.png,time_4,timeSig4,,
006266.png,time_4,timeSig4,,
006267.png,clef_alto,clefCAlto,,
006268.png,time_4,timeSig4,,
006269.png,time_4,timeSig4,,
006270.png,rest_whole,restWhole,,
006271.png,time_4,timeSig4,,
006272.png,time_4,timeSig4,,
006273.png,clef_treble,clefG,,
006274.png,time_4,timeSig4,,
006275.png,time_4,timeSig4,,
006276.png,rest_whole,restWhole,,
006277.png,rest_whole,restWhole,,
006278.png,clef_bass,clefF,,
006279.png,time_4,timeSig4,,
006280.png,time_4,timeSig4,,
006281.png,rest_whole,restWhole,,
006282.png,clef_alto,clefCAlto,,
006283.png,dot,augmentationDot,,
006284.png,clef_treble,clefG,,
006285.png,clef_bass,clefF,,
006286.png,clef_treble,clefG,,
006287.png,clef_bass,clefF,,
006288.png,clef_treble,clefG,,
006289.png,clef_treble,clefG,,
006290.png,clef_treble,clefG,,
006291.png,dot,augmentationDot,,
006292.png,clef_bass,clefF,,
006293.png,clef_alto,clefCAlto,,
006294.png,clef_treble,clefG,,
006295.png,clef_bass,clefF,,
006296.png,clef_treble,clefG,,
006297.png,clef_treble,clefG,,
006298.png,dot,augmentationDot,,
006299.png,natural,accidentalNatural,-4,
006300.png,natural,accidentalNatural,-4,
006301.png,natural,accidentalNatural,3,
006302.png,natural,accidentalNatural,3,
006303.png,natural,accidentalNatural,3,
006304.png,natural,accidentalNatural,1,
006305.png,dot,augmentationDot,,
006306.png,dot,augmentationDot,,
006307.png,dot,augmentationDot,,
006308.png,dot,augmentationDot,,
006309.png,dot,augmentationDot,,
006310.png,dot,augmentationDot,,
006311.png,dot,augmentationDot,,
006312.png,rest_quarter,restQuarter,,
006313.png,dot,augmentationDot,,
006314.png,rest_quarter,restQuarter,,
006315.png,rest_quarter,restQuarter,,
006316.png,dot,augmentationDot,,
006317.png,dot,augmentationDot,,
006318.png,rest_whole,restWhole,,
006319.png,rest_whole,restWhole,,
006320.png,rest_whole,restWhole,,
006321.png,rest_whole,restWhole,,
006322.png,dot,augmentationDot,,
006323.png,rest_half,restHalf,,
006324.png,dot,augmentationDot,,
006325.png,rest_quarter,restQuarter,,
006326.png,dot,augmentationDot,,
006327.png,dot,augmentationDot,,
006328.png,clef_treble,clefG,,
006329.png,clef_alto,clefCAlto,,
006330.png,clef_bass,clefF,,
006331.png,clef_treble,clefG,,
006332.png,clef_bass,clefF,,
006333.png,dot,augmentationDot,,
006334.png,dot,augmentationDot,,
006335.png,dot,augmentationDot,,
006336.png,dot,augmentationDot,,
006337.png,dot,augmentationDot,,
006338.png,dot,augmentationDot,,
006339.png,dot,augmentationDot,,
006340.png,dot,augmentationDot,,
006341.png,dot,augmentationDot,,
006342.png,dot,augmentationDot,,
006343.png,flat,accidentalFlat,-2,
006344.png,flat,accidentalFlat,-5,
006345.png,flat,accidentalFlat,-2,
006346.png,flat,accidentalFlat,-9,
006347.png,dot,augmentationDot,,
006348.png,rest_whole,restWhole,,
006349.png,rest_whole,restWhole,,
006350.png,rest_whole,restWhole,,
006351.png,rest_whole,restWhole,,
006352.png,dot,augmentationDot,,
006353.png,rest_whole,restWhole,,
006354.png,rest_whole,restWhole,,
006355.png,rest_whole,restWhole,,
006356.png,rest_whole,restWhole,,
006357.png,rest_whole,restWhole,,
006358.png,rest_whole,restWhole,,
006359.png,rest_whole,restWhole,,
006360.png,rest_whole,restWhole,,
006361.png,rest_whole,restWhole,,
006362.png,rest_whole,restWhole,,
006363.png,rest_whole,restWhole,,
006364.png,rest_whole,restWhole,,
006365.png,rest_whole,restWhole,,
006366.png,clef_bass,clefF,,
006367.png,clef_bass,clefF,,
006368.png,clef_treble,clefG,,
006369.png,clef_8,clef8,,
006370.png,clef_bass,clefF,,
006371.png,rest_quarter,restQuarter,,
006372.png,dot,augmentationDot,,
006373.png,dot,augmentationDot,,
006374.png,dot,augmentationDot,,
006375.png,rest_whole,restWhole,,
006376.png,rest_whole,restWhole,,
006377.png,rest_whole,restWhole,,
006378.png,clef_bass,clefF,,
006379.png,clef_alto,clefCAlto,,
006380.png,clef_treble,clefG,,
006381.png,clef_treble,clefG,,
006382.png,clef_treble,clefG,,
006383.png,rest_whole,restWhole,,
006384.png,rest_whole,restWhole,,
006385.png,rest_whole,restWhole,,
006386.png,rest_whole,restWhole,,
006387.png,rest_whole,restWhole,,
006388.png,rest_whole,restWhole,,
006389.png,rest_whole,restWhole,,
006390.png,rest_whole,restWhole,,
006391.png,rest_quarter,restQuarter,,
006392.png,rest_quarter,restQuarter,,
006393.png,rest_half,restHalf,,
006394.png,rest_quarter,restQuarter,,
006395.png,dot,augmentationDot,,
006396.png,rest_8th,rest8th,,
006397.png,clef_alto,clefCAlto,,
006398.png,clef_bass,clefF,,
006399.png,clef_treble,clefG,,
006400.png,clef_bass,clefF,,
006401.png,clef_treble,clefG,,
006402.png,clef_treble,clefG,,
006403.png,clef_treble,clefG,,
006404.png,clef_treble,clefG,,
006405.png,clef_bass,clefF,,
006406.png,clef_alto,clefCAlto,,
006407.png,clef_bass,clefF,,
006408.png,clef_treble,clefG,,
006409.png,clef_treble,clefG,,
006410.png,clef_treble,clefG,,
006411.png,dot,augmentationDot,,
006412.png,dot,augmentationDot,,
006413.png,clef_treble,clefG,,
006414.png,clef_bass,clefF,,
006415.png,clef_treble,clefG,,
006416.png,clef_bass,clefF,,
006417.png,clef_treble,clefG,,
006418.png,clef_treble,clefG,,
006419.png,clef_alto,clefCAlto,,
006420.png,dot,augmentationDot,,
006421.png,dot,augmentationDot,,
006422.png,dot,augmentationDot,,
006423.png,dot,augmentationDot,,
006424.png,dot,augmentationDot,,
006425.png,clef_bass,clefF,,
006426.png,clef_treble,clefG,,
006427.png,clef_bass,clefF,,
006428.png,clef_alto,clefCAlto,,
006429.png,clef_treble,clefG,,
006430.png,clef_treble,clefG,,
006431.png,dot,augmentationDot,,
006432.png,dot,augmentationDot,,
006433.png,dot,augmentationDot,,
006434.png,sharp,accidentalSharp,2,
006435.png,sharp,accidentalSharp,2,
